328, 844
620, 864
344, 1076
616, 1104
340, 828
828, 1296

632, 1136
648, 1304
416, 1144
404, 1312
408, 1140
852, 1448

708, 1208
512, 1236
720, 1096
504, 1096
492, 1072
896, 1332

456, 1200
468, 1068
660, 1204
676, 1076
460, 1052
856, 1320

364, 1124
592, 1168
352, 1284
584, 1288
372, 1168
792, 1392
