400, 1076
624, 1084
408, 1304
620, 1300
392, 1060
804, 1464

696, 1132
736, 1324
440, 1104
452, 1312
432, 1092
1032, 1524

740, 1420
516, 1432
740, 1276
520, 1272
500, 1236
952, 1584

320, 1292
340, 1156
580, 1312
564, 1164
312, 1128
840, 1476

436, 1140
676, 1156
408, 1288
656, 1312
428, 1136
872, 1452
